"ADDRESSID","PATID","ADDRESS_STREET","ADDRESS_DETAIL","ADDRESS_CITY","ADDRESS_STATE","ADDRESS_ZIP5","ADDRESS_TYPE","ADDRESS_PREFERRED","ADDRESS_PERIOD_END","ADDRESS_PERIOD_START","ADDRESS_USE","ADDRESS_ZIP9","RAW_ADDRESS_TEXT"
"18368","62962","34444 Leah Mount","","Stephanieborough","MD","08023","PH","UN","","","HO","",""
"18369","71025","09842 Miller Terrace","","Lake Vanessa","MD","40354","PH","UN","","","HO","212343726.0",""
"18370","66305","957 Stacy Islands Suite 274","","Georgeton","MD","96360","PH","UN","","","HO","",""
"18371","67052","31389 Hays Landing","","West Gary","MD","60899","PH","UN","","","HO","211222727.0",""
"18371","67052","91250 Robinson Greens Suite 554","","Jeffreyfort","MD","38444","PH","UN","","","HO","211222727.0",""
"18372","54822","61930 Paul Loaf Apt. 630","","South Dean","MD","86943","PH","UN","","","HO","",""
"18372","54822","356 Walker Motorway","","Curtishaven","MD","06760","PH","UN","","","HO","",""
"18373","58904","8959 Ashley Ridge Suite 310","","South Jefferyberg","MD","58290","PH","UN","","","HO","",""
"18373","58904","199 Shannon Forks Suite 868","","Port Daniellemouth","MD","48604","PH","UN","","","HO","",""
"18373","58904","34846 Tran Tunnel Suite 027","","Marcchester","MD","82624","PH","UN","","","HO","",""
"18374","61015","266 Valdez Crest Suite 504","","Lake Justin","MD","13923","PH","UN","","","HO","",""
"18374","61015","7360 Mason Island","","Higginsport","MD","10449","PH","UN","","","HO","",""
"18374","61015","9492 Scott Village Suite 437","","Kellyville","MD","79249","PH","UN","","","HO","",""
"18374","61015","889 Brown Vista","","Martinmouth","MD","97470","PH","UN","","","HO","",""
"18375","58398","51772 Tyler Flats Apt. 701","","Joshualand","MD","15569","PH","UN","","","HO","",""
"18375","58398","49938 Whitehead Extension","","East Andrewbury","MD","39234","PH","UN","","","HO","",""
"18375","58398","0754 Avery Club","","Codyside","MD","61556","PH","UN","","","HO","",""
"18376","62940","246 Matthew Hollow","","Lauraberg","MD","42743","PH","UN","","","HO","",""
"22223","42269","543 Crawford Stream Suite 466","","New Jasonshire","MD","70303","PH","UN","","","HO","",""
"18377","60745","08629 Rangel Trafficway Apt. 476","","West Heatherland","MD","43065","PH","UN","","","HO","",""
"18377","60745","067 Moore Plaza","","Hernandezstad","MD","87941","PH","UN","","","HO","",""
"22224","68191","9834 Larsen Wells","","Webbstad","MD","15012","PH","UN","","","HO","212051605.0",""
"22225","54867","16685 Acosta Key","","Diazfurt","MD","16216","PH","UN","","","HO","",""
"22226","49659","2232 Humphrey Springs","","New Natashaberg","MD","71751","PH","UN","","","HO","",""
"18378","63528","708 Barton Square Apt. 886","","Port Thomas","MD","72014","PH","UN","","","HO","",""
"18379","58052","579 Parrish Extensions Suite 927","","Port Anthony","MD","82247","PH","UN","","","HO","",""
"18379","58052","5744 Garrett Ridge Apt. 548","","Smithfurt","MD","57678","PH","UN","","","HO","",""
"18380","62055","7859 Price Harbor Apt. 356","","Michaeltown","MD","34032","PH","UN","","","HO","",""
"18381","56360","18794 Jimenez Ford","","Lisaberg","MD","07913","PH","UN","","","HO","",""
"18382","23157","076 Nancy Neck","","New Yolandastad","MD","71276","PH","UN","","","HO","",""
"18383","62826","8641 Lisa Avenue","","Alexborough","MD","77981","PH","UN","","","HO","",""
"18384","58364","7806 Harris View Suite 752","","South Jerrymouth","MD","44699","PH","UN","","","HO","",""
"18384","58364","03979 Jenny Divide","","Mitchellland","MD","19751","PH","UN","","","HO","",""
"18384","58364","8110 Jose Rapid","","West Colechester","MD","39055","PH","UN","","","HO","",""
"18384","58364","355 Brian Harbors","","Margaretfurt","MD","01399","PH","UN","","","HO","",""
"18384","58364","955 Keith Groves Apt. 466","","New Deborahton","MD","88943","PH","UN","","","HO","",""
"22227","43047","332 Jennifer Common Suite 731","","Brittanyton","MD","01884","PH","UN","","","HO","",""
"18385","67297","331 Lee Dale Apt. 233","","Lake Lucas","MD","93173","PH","UN","","","HO","207352127.0",""
"18386","56215","128 Barbara Crossroad Apt. 644","","Josephport","MD","91779","PH","UN","","","HO","",""
"18386","56120","736 Benjamin Mission Suite 494","","Jodiborough","MD","30743","PH","UN","","","HO","",""
"22228","29737","579 Allen Cliffs Apt. 089","","Port Michelle","MD","86708","PH","UN","","","HO","",""
"22228","29737","7412 Arnold Stravenue","","Vasquezborough","MD","13469","PH","UN","","","HO","",""
"18387","62240","7540 Rhonda Courts","","South Ashleyborough","MD","45352","PH","UN","","","HO","",""
"18387","62240","3145 Hudson Pines Apt. 529","","Kennethland","MD","49336","PH","UN","","","HO","",""
"18387","62240","137 Brown Falls Suite 170","","West Amber","MD","98402","PH","UN","","","HO","",""
"22229","51802","23228 Garcia Shores Suite 522","","Jamieburgh","MD","71739","PH","UN","","","HO","",""
"18388","60785","635 Moreno Spurs","","West Alexisborough","MD","07581","PH","UN","","","HO","",""
"22230","50581","417 Nelson Ferry Apt. 750","","South Stanleymouth","MD","66526","PH","UN","","","HO","",""
"22230","50581","98028 Gilmore Pass","","Youngview","MD","95917","PH","UN","","","HO","",""
"22230","50581","94180 Cynthia Lodge","","South Johnport","MD","91028","PH","UN","","","HO","",""
"18389","68610","24919 Graves Rapid Apt. 038","","New Robert","MD","01824","PH","UN","","","HO","210742368.0",""
"18389","68610","56730 Jaclyn Estate","","New Vanessachester","MD","00878","PH","UN","","","HO","210742368.0",""
"18390","48145","98412 Selena Meadow Suite 491","","New Rebeccaburgh","MD","21715","PH","UN","","","HO","",""
"18390","48145","669 Jones Rapid Apt. 003","","Ethanhaven","MD","56180","PH","UN","","","HO","",""
"18390","48145","401 Jenkins Gardens Suite 545","","North Melinda","MD","34394","PH","UN","","","HO","",""
"18390","48145","785 Eric Summit Suite 794","","West Pamelaview","MD","54437","PH","UN","","","HO","",""
"18391","58712","6143 Janet Mountains","","Randallshire","MD","69463","PH","UN","","","HO","",""
"18392","67917","86912 Diana Mall Apt. 778","","Matthewland","MD","92610","PH","UN","","","HO","207485508.0",""
"18393","60796","455 Perry Terrace","","West Sandra","MD","40269","PH","UN","","","HO","",""
"18394","68309","572 Hodges Ridges Apt. 828","","Garciamouth","MD","78180","PH","UN","","","HO","212865918.0",""
"18394","68309","01090 Camacho Extension Apt. 528","","Derrickstad","MD","32673","PH","UN","","","HO","212865918.0",""
"18394","68309","03799 White Crossroad Apt. 127","","West Markton","MD","65095","PH","UN","","","HO","212865918.0",""
"18394","68309","11647 Noah Track","","Laurentown","MD","95654","PH","UN","","","HO","212865918.0",""
"18395","58012","66209 Garcia Lakes","","Port Shellymouth","MD","20349","PH","UN","","","HO","",""
"18395","58012","10216 Hill Ways","","East Paultown","MD","38467","PH","UN","","","HO","",""
"18395","58012","503 Cook Expressway","","Mariahshire","MD","09818","PH","UN","","","HO","",""
"22231","51606","56150 Bradley Lights Apt. 197","","New Christopher","MD","07215","PH","UN","","","HO","",""
"22232","45954","8017 Reyes Canyon","","New Daniellehaven","MD","11190","PH","UN","","","HO","",""
"22232","45954","4298 Warren Flat","","East Kaylaport","MD","71381","PH","UN","","","HO","",""
"18396","60478","2778 Francis Mill","","Thompsonshire","MD","57195","PH","UN","","","HO","",""
"18397","71319","683 Rhonda Locks Apt. 285","","Douglasmouth","MD","58122","PH","UN","","","HO","211334407.0",""
"18398","63888","1908 Stephanie Grove Suite 835","","East Marcusshire","MD","13998","PH","UN","","","HO","",""
"22233","38283","758 Gary Summit","","East Mark","MD","27208","PH","UN","","","HO","",""
"22233","38283","67061 Sara Courts Apt. 347","","Michaelborough","MD","64007","PH","UN","","","HO","",""
"18399","62788","617 Hull Landing","","Angelamouth","MD","39653","PH","UN","","","HO","",""
"18400","41973","90136 Hurst Way Apt. 451","","New Dianashire","MD","86043","PH","UN","","","HO","",""
"18400","41973","082 Johnson Points Apt. 482","","Vincentport","MD","16613","PH","UN","","","HO","",""
"18400","41973","66997 Spencer Glen","","Lunaberg","MD","85378","PH","UN","","","HO","",""
"18400","41973","30398 Nicholas Road","","Lake Lisaland","MD","47542","PH","UN","","","HO","",""
"22234","23997","6329 Roberts Cliff Suite 228","","Thomasborough","MD","15367","PH","UN","","","HO","",""
"22234","23997","789 Brown View Apt. 419","","Port John","MD","62432","PH","UN","","","HO","",""
"22235","49747","1204 Taylor Via Apt. 704","","Goodwinport","MD","09123","PH","UN","","","HO","",""
"18401","57073","167 Jasmine Isle Suite 412","","Port Kimberly","MD","25087","PH","UN","","","HO","",""
"22236","50617","3362 Robinson Path Apt. 202","","Hillberg","MD","52914","PH","UN","","","HO","",""
"18402","60363","029 Richards Locks","","East Joshuaburgh","MD","39838","PH","UN","","","HO","",""
"22237","50087","622 Sarah Springs","","Butlermouth","MD","72076","PH","UN","","","HO","",""
"22237","50087","65089 Miller Freeway Apt. 564","","Lisaberg","MD","92812","PH","UN","","","HO","",""
"22237","50087","31567 Peter Neck Suite 913","","Kimberlyville","MD","44443","PH","UN","","","HO","",""
"22238","49970","46894 Mary Unions Suite 313","","Bonniestad","MD","16469","PH","UN","","","HO","",""
"22238","49970","22760 Larson Crossing","","North Sharon","MD","16689","PH","UN","","","HO","",""
"22238","49970","02697 Lowery Fields","","East Larry","MD","68789","PH","UN","","","HO","",""
"22239","50619","8976 Kelly Shoal","","South Katiehaven","MD","04329","PH","UN","","","HO","",""
"18403","70269","606 Russell Rapid Suite 185","","Lake Danielmouth","MD","78357","PH","UN","","","HO","212192306.0",""
"18404","61448","79528 Stephen Street Suite 902","","North Aprilshire","MD","79941","PH","UN","","","HO","",""
"18404","61419","4461 Herrera Creek","","Sarahview","MD","59499","PH","UN","","","HO","",""
"18405","56153","33956 Karina Stravenue","","Blairchester","MD","12200","PH","UN","","","HO","",""
"18405","56153","732 Wood Parkway Suite 433","","Sarahhaven","MD","05363","PH","UN","","","HO","",""
"18405","56153","422 Lewis Ville Apt. 211","","Diazview","MD","59212","PH","UN","","","HO","",""
"22240","71496","62686 James Mountain","","Davishaven","MD","10968","PH","UN","","","HO","211334108.0",""
"18406","49985","81601 Sheila Turnpike Suite 886","","Fostershire","MD","82930","PH","UN","","","HO","",""
"18406","49985","694 Thomas Centers Suite 008","","East Christopher","MD","98886","PH","UN","","","HO","",""
"18406","49985","9629 Atkins Square","","Debraport","MD","47871","PH","UN","","","HO","",""
"18407","68338","785 Melanie Avenue","","West Sharonmouth","MD","46084","PH","UN","","","HO","207061522.0",""
"18408","58244","066 Steven Land Suite 258","","East Rachelstad","MD","21579","PH","UN","","","HO","",""
"18409","59835","0382 Gray Passage","","Wilsonfurt","MD","77206","PH","UN","","","HO","",""
"18410","60907","813 Morales Throughway","","Brewerfurt","MD","67030","PH","UN","","","HO","",""
"18411","66327","1492 Combs Drive","","Vazquezshire","MD","73600","PH","UN","","","HO","210451975.0",""
"18411","66327","94737 Salas Gateway","","Garcialand","MD","14709","PH","UN","","","HO","210451975.0",""
"18412","66377","47824 Pope Cliff","","Jonathanview","MD","80819","PH","UN","","","HO","",""
"18413","63579","710 Frederick Via","","East Francesside","MD","49304","PH","UN","","","HO","",""
"18413","63541","5232 Stewart Plains Apt. 213","","Ruthhaven","MD","55421","PH","UN","","","HO","",""
"18413","63541","90407 Christopher Parkway","","Lake Matthew","MD","67670","PH","UN","","","HO","",""
"18414","50994","64089 Erin Summit Suite 342","","Port Rebeccaport","MD","36883","PH","UN","","","HO","",""
"18414","50994","0438 Harper Fork","","Alexfurt","MD","74792","PH","UN","","","HO","",""
"18414","50994","07765 Lee Crossroad Suite 200","","Smithside","MD","51836","PH","UN","","","HO","",""
"18415","64446","8310 Lindsay Crest","","Daltonborough","MD","95273","PH","UN","","","HO","",""
"18416","68904","0910 Nelson Centers Suite 022","","South Laura","MD","84846","PH","UN","","","HO","",""
"18417","25326","01085 Marc Brook","","Kelleytown","MD","81719","PH","UN","","","HO","",""
"18417","25326","4521 Maria Highway Suite 796","","North Elizabethfort","MD","30922","PH","UN","","","HO","",""
"18417","25326","8185 Kevin Drive Suite 192","","Parkbury","MD","85158","PH","UN","","","HO","",""
"18417","25326","0577 Michael Mews Suite 749","","Port Michaelfort","MD","71873","PH","UN","","","HO","",""
"18417","25326","24418 Joseph Point","","North Annbury","MD","08611","PH","UN","","","HO","",""
"22241","51098","00062 James Rue","","Shaunmouth","MD","26767","PH","UN","","","HO","",""
"18418","66573","65422 Victoria Canyon","","Butlerfurt","MD","29466","PH","UN","","","HO","",""
"22242","50773","5220 Melissa Shores Suite 053","","West Kirkburgh","MD","36368","PH","UN","","","HO","",""
"22242","50773","94127 Michael Bypass Suite 011","","Kennethmouth","MD","82750","PH","UN","","","HO","",""
"22243","47236","780 Baker Ferry","","Batesmouth","MD","28509","PH","UN","","","HO","",""
"22243","47236","152 Taylor Ferry Apt. 931","","Port Rebecca","MD","21704","PH","UN","","","HO","",""
"18419","57540","3586 Tanya Ridges","","East Jordanland","MD","26699","PH","UN","","","HO","",""
"18420","52243","772 Linda Plains","","North Crystalchester","MD","84620","PH","UN","","","HO","",""
"18420","52243","9047 Emily Points","","Tinaton","MD","61994","PH","UN","","","HO","",""
"22244","49830","629 Christina Cove Suite 842","","Estradaport","MD","86930","PH","UN","","","HO","",""
"22245","49647","424 Margaret Stream","","Maryton","MD","56870","PH","UN","","","HO","",""
"22245","49647","099 Catherine Harbor","","Christophertown","MD","59914","PH","UN","","","HO","",""
"22245","49647","12037 Glover Greens Suite 950","","Lake Lisaview","MD","49784","PH","UN","","","HO","",""
"22245","49647","381 Dalton Rapid","","Hensonville","MD","98387","PH","UN","","","HO","",""
"18421","63338","207 Munoz Springs Suite 159","","Lake Christy","MD","20039","PH","UN","","","HO","",""
"18422","46586","21492 Walls Estates Suite 912","","South Amanda","MD","08112","PH","UN","","","HO","",""
"18422","46586","7268 Patton Keys Apt. 859","","Michaelmouth","MD","18612","PH","UN","","","HO","",""
"18422","46586","025 Daniel Rue Apt. 667","","North Patrickchester","MD","68527","PH","UN","","","HO","",""
"18423","59357","4940 Vanessa Avenue Apt. 912","","Blackburnchester","MD","81935","PH","UN","","","HO","",""
"18424","47026","2267 Scott Wall","","Port Brianland","MD","10017","PH","UN","","","HO","",""
"18424","47026","39504 Merritt Branch Apt. 871","","Matthewton","MD","31447","PH","UN","","","HO","",""
"18424","47026","13629 Vaughn Mission","","Hendersonburgh","MD","91681","PH","UN","","","HO","",""
"18424","47026","10952 Nicole Flats Apt. 482","","Christophermouth","MD","25429","PH","UN","","","HO","",""
"18424","47026","187 Charles Shores Apt. 507","","Sherryport","MD","79973","PH","UN","","","HO","",""
"18424","47026","2145 Davis Roads","","South Katrina","MD","99522","PH","UN","","","HO","",""
"18424","47026","5370 Renee Pine","","New Amandaburgh","MD","59680","PH","UN","","","HO","",""
"18424","47026","446 Thomas Gardens Apt. 033","","West Elizabeth","MD","40305","PH","UN","","","HO","",""
"22246","71571","382 Donna Divide","","West Jill","MD","51906","PH","UN","","","HO","211335348.0",""
"22247","47633","044 Williams Junction","","North Matthewchester","MD","15925","PH","UN","","","HO","",""
"22247","47633","04476 Pitts Ferry","","Wardville","MD","60563","PH","UN","","","HO","",""
"22247","47633","2936 Bailey Islands Suite 671","","Mccormickland","MD","69687","PH","UN","","","HO","",""
"22247","47633","65704 Dennis Drives Suite 224","","Madisonview","MD","69259","PH","UN","","","HO","",""
"18425","55734","0273 Roy Greens Apt. 220","","West Jenniferborough","MD","99226","PH","UN","","","HO","",""
"22248","40688","66974 Steven Mount Apt. 171","","Ashleyberg","MD","28949","PH","UN","","","HO","",""
"22248","40688","97805 Williams Via","","Ruizmouth","MD","32215","PH","UN","","","HO","",""
"22249","48491","5859 Ruben Centers Suite 962","","North Cynthiabury","MD","16802","PH","UN","","","HO","",""
"22249","48491","159 John Stravenue","","South Henrytown","MD","32838","PH","UN","","","HO","",""
